# r_pc rho_Msun_pc3 sigma1d_kms pressure_rho_sigma2 N_scatter_per_orbit
1.287312736543e+01 5.676951164799e+00 3.939074557240e+01 8.808532486023e+03 6.638439537417e+00
1.296308377716e+01 5.656267506498e+00 3.934284801858e+01 8.755108470370e+03 6.683903495821e+00
1.305366879730e+01 5.635746865344e+00 3.929521243749e+01 8.702234060087e+03 6.729739106745e+00
1.314488681850e+01 5.615387758640e+00 3.924783742635e+01 8.649902550550e+03 6.775949461307e+00
1.323674226414e+01 5.595188717160e+00 3.920072158519e+01 8.598107325828e+03 6.822537667310e+00
1.332923958848e+01 5.575148285009e+00 3.915386351685e+01 8.546841857379e+03 6.869506849039e+00
1.342238327691e+01 5.555265019475e+00 3.910726182696e+01 8.496099702765e+03 6.916860147056e+00
1.351617784619e+01 5.535537490893e+00 3.906091512394e+01 8.445874504384e+03 6.964600717976e+00
1.361062784462e+01 5.515964282504e+00 3.901482201898e+01 8.396159988231e+03 7.012731734243e+00
1.370573785228e+01 5.496543990315e+00 3.896898112603e+01 8.346949962666e+03 7.061256383877e+00
1.380151248128e+01 5.477275222961e+00 3.892339106176e+01 8.298238317203e+03 7.110177870227e+00
1.389795637592e+01 5.458156601574e+00 3.887805044561e+01 8.250019021329e+03 7.159499411696e+00
1.399507421299e+01 5.439186759645e+00 3.883295789968e+01 8.202286123322e+03 7.209224241464e+00
1.409287070194e+01 5.420364342890e+00 3.878811204880e+01 8.155033749104e+03 7.259355607190e+00
1.419135058514e+01 5.401688009120e+00 3.874351152048e+01 8.108256101099e+03 7.309896770705e+00
1.429051863810e+01 5.383156428112e+00 3.869915494488e+01 8.061947457118e+03 7.360851007686e+00
1.439037966969e+01 5.364768281474e+00 3.865504095484e+01 8.016102169251e+03 7.412221607324e+00
1.449093852240e+01 5.346522262524e+00 3.861116818581e+01 7.970714662786e+03 7.464011871966e+00
1.459220007254e+01 5.328417076157e+00 3.856753527586e+01 7.925779435134e+03 7.516225116750e+00
1.469416923050e+01 5.310451438724e+00 3.852414086566e+01 7.881291054781e+03 7.568864669219e+00
1.479685094101e+01 5.292624077904e+00 3.848098359849e+01 7.837244160245e+03 7.621933868924e+00
1.490025018331e+01 5.274933732581e+00 3.843806212017e+01 7.793633459056e+03 7.675436067006e+00
1.500437197147e+01 5.257379152726e+00 3.839537507907e+01 7.750453726748e+03 7.729374625763e+00
1.510922135457e+01 5.239959099269e+00 3.835292112609e+01 7.707699805869e+03 7.783752918198e+00
1.521480341700e+01 5.222672343985e+00 3.831069891466e+01 7.665366605001e+03 7.838574327550e+00
1.532112327867e+01 5.205517669374e+00 3.826870710069e+01 7.623449097801e+03 7.893842246808e+00
1.542818609524e+01 5.188493868540e+00 3.822694434255e+01 7.581942322049e+03 7.949560078206e+00
1.553599705845e+01 5.171599745079e+00 3.818540930108e+01 7.540841378716e+03 8.005731232691e+00
1.564456139627e+01 5.154834112960e+00 3.814410063956e+01 7.500141431045e+03 8.062359129387e+00
1.575388437323e+01 5.138195796413e+00 3.810301702366e+01 7.459837703643e+03 8.119447195022e+00
1.586397129064e+01 5.121683629815e+00 3.806215712146e+01 7.419925481589e+03 8.176998863344e+00
1.597482748686e+01 5.105296457574e+00 3.802151960342e+01 7.380400109553e+03 8.235017574514e+00
1.608645833755e+01 5.089033134027e+00 3.798110314231e+01 7.341256990930e+03 8.293506774475e+00
1.619886925593e+01 5.072892523318e+00 3.794090641327e+01 7.302491586989e+03 8.352469914302e+00
1.631206569306e+01 5.056873499297e+00 3.790092809373e+01 7.264099416026e+03 8.411910449526e+00
1.642605313807e+01 5.040974945411e+00 3.786116686338e+01 7.226076052541e+03 8.471831839436e+00
1.654083711848e+01 5.025195754593e+00 3.782162140421e+01 7.188417126420e+03 8.532237546355e+00
1.665642320040e+01 5.009534829157e+00 3.778229040042e+01 7.151118322126e+03 8.593131034899e+00
1.677281698887e+01 4.993991080695e+00 3.774317253842e+01 7.114175377915e+03 8.654515771198e+00
1.689002412807e+01 4.978563429971e+00 3.770426650681e+01 7.077584085047e+03 8.716395222105e+00
1.700805030163e+01 4.963250806816e+00 3.766557099636e+01 7.041340287022e+03 8.778772854369e+00
1.712690123290e+01 4.948052150030e+00 3.762708469997e+01 7.005439878817e+03 8.841652133788e+00
1.724658268522e+01 4.932966407274e+00 3.758880631264e+01 6.969878806145e+03 8.905036524327e+00
1.736710046222e+01 4.917992534975e+00 3.755073453147e+01 6.934653064712e+03 8.968929487218e+00
1.748846040806e+01 4.903129498223e+00 3.751286805561e+01 6.899758699499e+03 9.033334480020e+00
1.761066840775e+01 4.888376270674e+00 3.747520558625e+01 6.865191804040e+03 9.098254955664e+00
1.773373038742e+01 4.873731834448e+00 3.743774582656e+01 6.830948519722e+03 9.163694361452e+00
1.785765231463e+01 4.859195180039e+00 3.740048748171e+01 6.797025035092e+03 9.229656138039e+00
1.798244019862e+01 4.844765306211e+00 3.736342925881e+01 6.763417585167e+03 9.296143718379e+00
1.810810009063e+01 4.830441219906e+00 3.732656986687e+01 6.730122450768e+03 9.363160526637e+00
1.823463808418e+01 4.816221936151e+00 3.728990801680e+01 6.697135957847e+03 9.430709977072e+00
1.836206031537e+01 4.802106477961e+00 3.725344242137e+01 6.664454476841e+03 9.498795472890e+00
1.849037296320e+01 4.788093876246e+00 3.721717179517e+01 6.632074422020e+03 9.567420405055e+00
1.861958224981e+01 4.774183169722e+00 3.718109485460e+01 6.599992250854e+03 9.636588151073e+00
1.874969444087e+01 4.760373404816e+00 3.714521031780e+01 6.568204463387e+03 9.706302073742e+00
1.888071584578e+01 4.746663635576e+00 3.710951690466e+01 6.536707601615e+03 9.776565519859e+00
1.901265281807e+01 4.733052923583e+00 3.707401333677e+01 6.505498248883e+03 9.847381818902e+00
1.914551175565e+01 4.719540337859e+00 3.703869833737e+01 6.474573029281e+03 9.918754281662e+00
1.927929910114e+01 4.706124954781e+00 3.700357063134e+01 6.443928607054e+03 9.990686198855e+00
1.941402134218e+01 4.692805857992e+00 3.696862894519e+01 6.413561686018e+03 1.006318083968e+01
1.954968501176e+01 4.679582138314e+00 3.693387200693e+01 6.383469008986e+03 1.013624145034e+01
1.968629668849e+01 4.666452893661e+00 3.689929854617e+01 6.353647357200e+03 1.020987125254e+01
1.982386299699e+01 4.653417228955e+00 3.686490729395e+01 6.324093549775e+03 1.028407344193e+01
1.996239060814e+01 4.640474256040e+00 3.683069698281e+01 6.294804443145e+03 1.035885118651e+01
2.010188623945e+01 4.627623093600e+00 3.679666634669e+01 6.265776930525e+03 1.043420762500e+01
2.024235665537e+01 4.614862867070e+00 3.676281412092e+01 6.237007941370e+03 1.051014586516e+01
2.038380866762e+01 4.602192708559e+00 3.672913904217e+01 6.208494440854e+03 1.058666898207e+01
2.052624913552e+01 4.589611756767e+00 3.669563984841e+01 6.180233429344e+03 1.066378001637e+01
2.066968496632e+01 4.577119156898e+00 3.666231527889e+01 6.152221941891e+03 1.074148197248e+01
2.105674578791e+01 4.550585237291e+00 3.655701750433e+01 6.081472776296e+03 1.096647521561e+01
2.143761292854e+01 4.517508834143e+00 3.647525246157e+01 6.010292713679e+03 1.116903762962e+01
2.181828310407e+01 4.485838330689e+00 3.639682732988e+01 5.942520303980e+03 1.137233080129e+01
2.221025219779e+01 4.454788313260e+00 3.631982614792e+01 5.876443889372e+03 1.158300838734e+01
2.261791578538e+01 4.423742769518e+00 3.624273581133e+01 5.810744936101e+03 1.180264518070e+01
2.303844253182e+01 4.392696201896e+00 3.616555143207e+01 5.745414304074e+03 1.202895905097e+01
2.346866481797e+01 4.361911090829e+00 3.608893694258e+01 5.681002598078e+03 1.226018921988e+01
2.390673396068e+01 4.331580663097e+00 3.601338890812e+01 5.617904965624e+03 1.249543618454e+01
2.435208744912e+01 4.301785017861e+00 3.593912483601e+01 5.556274550116e+03 1.273447409857e+01
2.480459658393e+01 4.272537345544e+00 3.586619611940e+01 5.496123783574e+03 1.297721615078e+01
2.526432616879e+01 4.243827963841e+00 3.579459682688e+01 5.437417997651e+03 1.322364868965e+01
2.573136058644e+01 4.215640312590e+00 3.572430332447e+01 5.380109132877e+03 1.347374531554e+01
2.620581619459e+01 4.187956669991e+00 3.565528849262e+01 5.324147628874e+03 1.372749161040e+01
2.668779432401e+01 4.160759386250e+00 3.558752482620e+01 5.269484942106e+03 1.398485409358e+01
2.717741625487e+01 4.134031217413e+00 3.552098529955e+01 5.216074188026e+03 1.424580642341e+01
2.767479522983e+01 4.107755160022e+00 3.545564298897e+01 5.163869773001e+03 1.451030819359e+01
2.818005084876e+01 4.081914793374e+00 3.539147195749e+01 5.112828038737e+03 1.477831630226e+01
2.869330817042e+01 4.056493913926e+00 3.532844637788e+01 5.062906498352e+03 1.504978268923e+01
2.921469008968e+01 4.031476754496e+00 3.526654110748e+01 5.014064236671e+03 1.532464938757e+01
2.974432577216e+01 4.006847938466e+00 3.520573160368e+01 4.966261784079e+03 1.560285414114e+01
3.028234598130e+01 3.982592383847e+00 3.514599371440e+01 4.919460897696e+03 1.588432642022e+01
3.082888402328e+01 3.958695378341e+00 3.508730389005e+01 4.873624676946e+03 1.616898813256e+01
3.138407657559e+01 3.935142525326e+00 3.502963907558e+01 4.828717429520e+03 1.645675373938e+01
3.194806019133e+01 3.911919789064e+00 3.497297684495e+01 4.784704729237e+03 1.674752777803e+01
3.252097437732e+01 3.889013482124e+00 3.491729539199e+01 4.741553363165e+03 1.704120678024e+01
3.310296811205e+01 3.866410060818e+00 3.486257305366e+01 4.699230921206e+03 1.733768260072e+01
3.369419908455e+01 3.844096028450e+00 3.480878810001e+01 4.657705599280e+03 1.763684102373e+01
3.429482433364e+01 3.822058143487e+00 3.475591926118e+01 4.616946572158e+03 1.793855599836e+01
3.490499994152e+01 3.800283580115e+00 3.470394613094e+01 4.576924266473e+03 1.824269012384e+01
3.552488037959e+01 3.778759913080e+00 3.465284914232e+01 4.537610303794e+03 1.854909417411e+01
3.615462304739e+01 3.757475019945e+00 3.460260934596e+01 4.498977295477e+03 1.885760968124e+01
3.679438870121e+01 3.736416981198e+00 3.455320818628e+01 4.460998640064e+03 1.916806865458e+01
3.744434269757e+01 3.715574045793e+00 3.450462743490e+01 4.423648444381e+03 1.948029413826e+01
3.810465443983e+01 3.694934616729e+00 3.445684917129e+01 4.386901482645e+03 1.979409969626e+01
3.877549735256e+01 3.674487256589e+00 3.440985580929e+01 4.350733192026e+03 2.010928939495e+01
3.945704860101e+01 3.654220687506e+00 3.436363010940e+01 4.315119658321e+03 2.042565764087e+01
4.014948907670e+01 3.634123789988e+00 3.431815518714e+01 4.280037599877e+03 2.074298923514e+01
4.085300339434e+01 3.614185597209e+00 3.427341451011e+01 4.245464343950e+03 2.106105945669e+01
4.156777996337e+01 3.594395288121e+00 3.422939189151e+01 4.211377801559e+03 2.137963423180e+01
4.229401107178e+01 3.574742179630e+00 3.418607148093e+01 4.177756441356e+03 2.169847035069e+01
4.303189298662e+01 3.555215718779e+00 3.414343775449e+01 4.144579264142e+03 2.201731574007e+01
4.378162606059e+01 3.535805475094e+00 3.410147550479e+01 4.111825778271e+03 2.233590978587e+01
4.454341484503e+01 3.516501133233e+00 3.406016983103e+01 4.079475976161e+03 2.265398370812e+01
4.531746820786e+01 3.497292485972e+00 3.401950612925e+01 4.047510311935e+03 2.297126098668e+01
4.610399945750e+01 3.478169427536e+00 3.397947008284e+01 4.015909680149e+03 2.328745783852e+01
4.690322647196e+01 3.459121947272e+00 3.394004765331e+01 3.984655395593e+03 2.360228374462e+01
4.771537183361e+01 3.440140123675e+00 3.390122507121e+01 3.953729174138e+03 2.391544202584e+01
4.854066297009e+01 3.421214118764e+00 3.386298882736e+01 3.923113114571e+03 2.422663046543e+01
4.937933230170e+01 3.402334172795e+00 3.382532566430e+01 3.892789681410e+03 2.453554197616e+01
5.023161739425e+01 3.383490599337e+00 3.378822256787e+01 3.862741688655e+03 2.484186530813e+01
5.109776111981e+01 3.364673780689e+00 3.375166675915e+01 3.832952284468e+03 2.514528579508e+01
5.197801182409e+01 3.345874163648e+00 3.371564568646e+01 3.803404936714e+03 2.544548613400e+01
5.287262350076e+01 3.327082255633e+00 3.368014701769e+01 3.774083419390e+03 2.574214719373e+01
5.378185597417e+01 3.308288621170e+00 3.364515863272e+01 3.744971799895e+03 2.603494884802e+01
5.470597508975e+01 3.289483878734e+00 3.361066861611e+01 3.716054427118e+03 2.632357082701e+01
5.564525291313e+01 3.270658697961e+00 3.357666524992e+01 3.687315920336e+03 2.660769358171e+01
5.659996793793e+01 3.251803797224e+00 3.354313700675e+01 3.658741158913e+03 2.688699915512e+01
5.757040530285e+01 3.232909941605e+00 3.351007254286e+01 3.630315272770e+03 2.716117205392e+01
5.855685701937e+01 3.213967941228e+00 3.347746069160e+01 3.602023633625e+03 2.742990011441e+01
5.955962220831e+01 3.194968650008e+00 3.344529045682e+01 3.573851846995e+03 2.769287535543e+01
6.057900734886e+01 3.175902964787e+00 3.341355100658e+01 3.545785744944e+03 2.794979481293e+01
6.161532653757e+01 3.156761824891e+00 3.338223166691e+01 3.517811379582e+03 2.820036134871e+01
6.266890176062e+01 3.137536212099e+00 3.335132191572e+01 3.489915017293e+03 2.844428442800e+01
6.374006317761e+01 3.118217151056e+00 3.332081137689e+01 3.462083133708e+03 2.868128085932e+01
6.482914941945e+01 3.098795710122e+00 3.329068981442e+01 3.434302409414e+03 2.891107549171e+01
6.593650790006e+01 3.079263002677e+00 3.326094712669e+01 3.406559726382e+03 2.913340186380e+01
6.706249514256e+01 3.059610188903e+00 3.323157334095e+01 3.378842165150e+03 2.934800280037e+01
6.820747712156e+01 3.039828478042e+00 3.320255860775e+01 3.351137002723e+03 2.955463095248e+01
6.937182962136e+01 3.019909131153e+00 3.317389319558e+01 3.323431711231e+03 2.975304927766e+01
7.055593861199e+01 2.999843464387e+00 3.314556748558e+01 3.295713957315e+03 2.994303145772e+01
7.176020064299e+01 2.979622852779e+00 3.311757196634e+01 3.267971602273e+03 3.012436225195e+01
7.298502325714e+01 2.959238734598e+00 3.308989722877e+01 3.240192702960e+03 3.029683778483e+01
7.423082542392e+01 2.938682616243e+00 3.306253396109e+01 3.212365513446e+03 3.046026576739e+01
7.549803799525e+01 2.917946077727e+00 3.303547294384e+01 3.184478487447e+03 3.061446565275e+01
7.678710418342e+01 2.897020778746e+00 3.300870504500e+01 3.156520281536e+03 3.075926872656e+01
7.809848006318e+01 2.875898465370e+00 3.298222121519e+01 3.128479759140e+03 3.089451813398e+01
7.943263509980e+01 2.854570977351e+00 3.295601248290e+01 3.100345995332e+03 3.102006884572e+01
8.079005270323e+01 2.833030256089e+00 3.293006994982e+01 3.072108282433e+03 3.113578756546e+01
8.217123081173e+01 2.811268353251e+00 3.290438478613e+01 3.043756136423e+03 3.124155258263e+01
8.357668250484e+01 2.789277440081e+00 3.287894822602e+01 3.015279304186e+03 3.133725357396e+01
8.500693664876e+01 2.767049817404e+00 3.285375156304e+01 2.986667771578e+03 3.142279135835e+01
8.646253857551e+01 2.744577926347e+00 3.282878614570e+01 2.957911772352e+03 3.149807760951e+01
8.794405079844e+01 2.721854359786e+00 3.280404337297e+01 2.929001797917e+03 3.156303453154e+01
8.945205376424e+01 2.698871874553e+00 3.277951468985e+01 2.899928607978e+03 3.161759450206e+01
9.098714664755e+01 2.675623404398e+00 3.275519158305e+01 2.870683242028e+03 3.166169968886e+01
9.254994818672e+01 2.652102073722e+00 3.273106557660e+01 2.841257031713e+03 3.169530164472e+01
9.414109756550e+01 2.628301212106e+00 3.270712822753e+01 2.811641614081e+03 3.171836088605e+01
9.576125534342e+01 2.604214369644e+00 3.268337112161e+01 2.781828945704e+03 3.173084646071e+01
9.741110443678e+01 2.579835333071e+00 3.265978586908e+01 2.751811317685e+03 3.173273550987e+01
9.909135115479e+01 2.555158142726e+00 3.263636410036e+01 2.721581371540e+03 3.172401282928e+01
1.008027262929e+02 2.530177110321e+00 3.261309746188e+01 2.691132115967e+03 3.170467043441e+01
1.025459862885e+02 2.504886837552e+00 3.258997761184e+01 2.660456944468e+03 3.167470713443e+01
1.043219144419e+02 2.479282235526e+00 3.256699621602e+01 2.629549653849e+03 3.163412811899e+01
1.061313222069e+02 2.453358545010e+00 3.254414494357e+01 2.598404463557e+03 3.158294456205e+01
1.079750505560e+02 2.427111357513e+00 3.252141546286e+01 2.567016035854e+03 3.152117324639e+01
1.098539714251e+02 2.400536637157e+00 3.249879943733e+01 2.535379496803e+03 3.144883621224e+01
1.117689892416e+02 2.373630743358e+00 3.247628852125e+01 2.503490458038e+03 3.136596043291e+01
1.137210425435e+02 2.346390454280e+00 3.245387435563e+01 2.471345039298e+03 3.127257752052e+01
1.157111056952e+02 2.318812991036e+00 3.243154856400e+01 2.438939891673e+03 3.116872346378e+01
1.177401907031e+02 2.290896042628e+00 3.240930274831e+01 2.406272221544e+03 3.105443840000e+01
1.198093491442e+02 2.262637791569e+00 3.238712848470e+01 2.373339815155e+03 3.092976642339e+01
1.219196742097e+02 2.234036940161e+00 3.236501731934e+01 2.340141063754e+03 3.079475543037e+01
1.240723028731e+02 2.205092737381e+00 3.234296076428e+01 2.306674989279e+03 3.064945700360e+01
1.262684181942e+02 2.175805006319e+00 3.232095029325e+01 2.272941270476e+03 3.049392633519e+01
1.285092517641e+02 2.146174172100e+00 3.229897733744e+01 2.238940269402e+03 3.032822218958e+01
1.307960863046e+02 2.116201290243e+00 3.227703328131e+01 2.204673058228e+03 3.015240690640e+01
1.331302584311e+02 2.085888075346e+00 3.225510945837e+01 2.170141446229e+03 2.996654644331e+01
1.355131615908e+02 2.055236930051e+00 3.223319714691e+01 2.135348006876e+03 2.977071045830e+01
1.379462491905e+02 2.024250974146e+00 3.221128756578e+01 2.100296104913e+03 2.956497243117e+01
1.404310379253e+02 1.992934073743e+00 3.218937187010e+01 2.064989923289e+03 2.934940982333e+01
1.429691113247e+02 1.961290870378e+00 3.216744114697e+01 2.029434489816e+03 2.912410427480e+01
1.455621235307e+02 1.929326809929e+00 3.214548641111e+01 1.993635703409e+03 2.888914183748e+01
1.482118033264e+02 1.897048171209e+00 3.212349860057e+01 1.957600359753e+03 2.864461324319e+01
1.509199584334e+02 1.864462094057e+00 3.210146857231e+01 1.921336176212e+03 2.839061420478e+01
1.536884800964e+02 1.831576606810e+00 3.207938709783e+01 1.884851815821e+03 2.812724574876e+01
1.565193479806e+02 1.798400652931e+00 3.205724485870e+01 1.848156910154e+03 2.785461457744e+01
1.594146354006e+02 1.764944116637e+00 3.203503244205e+01 1.811262080862e+03 2.757283345824e+01
1.623765149110e+02 1.731217847309e+00 3.201274033611e+01 1.774178959674e+03 2.728202163833e+01
1.654072642827e+02 1.697233682472e+00 3.199035892558e+01 1.736920206611e+03 2.698230528159e+01
1.685092728983e+02 1.663004469109e+00 3.196787848702e+01 1.699499526184e+03 2.667381792571e+01
1.716850485953e+02 1.628544083077e+00 3.194528918411e+01 1.661931681317e+03 2.635670095615e+01
1.749372249962e+02 1.593867446362e+00 3.192258106292e+01 1.624232504718e+03 2.603110409446e+01
1.782685693605e+02 1.558990541895e+00 3.189974404702e+01 1.586418907436e+03 2.569718589729e+01
1.816819910020e+02 1.523930425674e+00 3.187676793251e+01 1.548508884302e+03 2.535511426307e+01
1.851805503163e+02 1.488705235855e+00 3.185364238296e+01 1.510521515953e+03 2.500506694270e+01
1.887674684656e+02 1.453334198554e+00 3.183035692417e+01 1.472476967141e+03 2.464723205044e+01
